시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도
전북 군산1,전라북도 군산시 나운동(롯데아파트(1차) 부근),4,4,0,2,2,0,126.7038053,35.96340066
전북 군산2,전라북도 군산시 나운동(주공3차아파트 부근),4,4,0,2,2,0,126.7000373,35.96644997
전북 군산3,전라북도 군산시 나운동(장터칼국수 부근),4,5,0,5,0,0,126.7063383,35.9684933
전북 군산4,전라북도 군산시 나운동(보건소사거리 부근),4,4,1,0,3,0,126.6987611,35.96213194
전북 군산5,전라북도 군산시 나운동(KBS군산방송국 부근),9,10,0,8,2,0,126.6933814,35.96334007
전북 익산1,전라북도 익산시 모현동1가((현대5차아파트402동) 부근),4,4,0,3,1,0,126.9436903,35.94644125
전북 익산2,전라북도 익산시 부송동((삼성아파트104동) 부근),4,7,0,3,4,0,126.9946948,35.96022673
전북 익산3,전라북도 익산시 창인동1가(중앙사거리 부근),4,4,1,2,1,0,126.9528088,35.93775577
전북 익산4,전라북도 익산시 남중동(북부시장사거리 부근),4,4,1,3,0,0,126.958815,35.95278546
전북 익산5,전라북도 익산시 마동((세경아파트12동) 부근),5,5,0,5,0,0,126.9642144,35.93484098
전북 익산6,전라북도 익산시 인화동1가(동익산사거리 부근),6,6,0,4,2,0,126.9567082,35.93010995
전북 익산7,전라북도 익산시 어양동((아식스) 부근),7,7,1,3,3,0,126.9800129,35.95840591
전북 정읍1,전라북도 정읍시 연지동(연지사거리 부근),4,4,0,2,2,0,126.8453384,35.57698766
전북 정읍2,전라북도 정읍시 상동(한샘문구 부근),4,4,1,2,1,0,126.8603868,35.56656434
전북 정읍3,전라북도 정읍시 연지동(다이빙잠수교실 부근),5,5,0,0,5,0,126.8467775,35.56830366
전북 정읍4,전라북도 정읍시 연지동(전화국 삼거리 부근),6,6,1,1,4,0,126.8480379,35.57345885
전북 정읍5,전라북도 정읍시 시기동(정읍제1시장 부근),7,8,0,4,4,0,126.8540074,35.56395163
전북 정읍6,전라북도 정읍시 상동(상동주공슈퍼 부근),8,8,0,5,3,0,126.8693568,35.55971403
전북 김제1,전라북도 김제시 신풍동(국제헬스 부근),4,4,0,1,3,0,126.8948035,35.80385151
전남 목포1,전라남도 목포시 산정동((화성원예사) 부근),1,1,0,0,1,0,126.3945772,34.79885645
전남 목포2,전라남도 목포시 용해동(경찰서사거리 부근),2,2,0,2,0,0,126.3996743,34.81295562
전남 목포3,전라남도 목포시 상동((석현로하당로) 부근),4,4,1,2,1,0,126.4248385,34.81059332
전남 목포4,전라남도 목포시 산정동((산정로유달중1길) 부근),5,5,0,4,1,0,126.3929807,34.80372327
전남 여수1,전라남도 여수시 봉산동(여수봉산초등학교 부근),1,1,0,0,1,0,127.7259233,34.73617292
전남 여수2,전라남도 여수시 신기동(광천탕 부근),3,3,1,1,1,0,127.6748791,34.76473777
전남 여수3,전라남도 여수시 봉산동(조은가구백화점 부근),3,3,1,1,1,0,127.710912,34.72583932
전남 순천1,전라남도 순천시 매곡동(단독주택 부근),3,3,2,0,1,0,127.484401,34.96144711
전남 순천2,전라남도 순천시 장천동(순고오거리 부근),4,4,0,2,2,0,127.4887307,34.94707548
전남 순천3,전라남도 순천시 연향동(여성문화회관앞 부근),6,6,0,3,3,0,127.5226484,34.94830027
전남 나주1,전라남도 나주시 대호동(노엘피아노 부근),3,3,0,1,2,0,126.7169719,35.04432734
전남 나주2,전라남도 나주시 성북동(벽돌집 부근),7,7,1,4,2,0,126.7209403,35.03574914
전남 화순1,전라남도 화순군 화순읍(제실 부근),4,4,0,2,1,1,126.9926353,35.06044619
경북 포항북부1,경상북도 포항시 북구 두호동(한솔맨션 부근),4,4,0,2,2,0,129.3756391,36.0609802
경북 포항북부2,경상북도 포항시 북구 죽도동((GM대우앞교차로) 부근),4,4,0,2,2,0,129.3543186,36.01819604
경북 포항북부3,경상북도 포항시 북구 죽도동(복개사거리 부근),5,5,0,2,3,0,129.3621803,36.02739511
경북 안동1,경상북도 안동시 당북동(서부초교 부근),5,6,0,3,3,0,128.7208134,36.56659069
경북 김천1,경상북도 김천시 모암동(프라자약국 문화당 BYC 마시마니 부근),4,4,0,3,1,0,128.1244029,36.11846904
경북 김천2,경상북도 김천시 신음동(왕수학 부근),4,4,0,4,0,0,128.1179382,36.13295456
경북 김천3,경상북도 김천시 모암동(김천교사거리 부근),5,5,0,4,1,0,128.1298432,36.11929704
경북 영주1,경상북도 영주시 하망동(코오롱아파트 부근),4,5,1,1,3,0,128.6322538,36.827106
경북 영주2,경상북도 영주시 하망동(서림사 부근),6,6,0,4,2,0,128.6246813,36.82532095
경북 영주3,경상북도 영주시 영주동(성일건설 부근),7,7,0,5,2,0,128.6187681,36.82580942
경북 영덕1,경상북도 영덕군 강구면(세신상록수빌라 부근),4,4,0,4,0,0,129.3806088,36.35684584
경북 포항남부1,경상북도 포항시 남구 오천읍((오천준양참마을아파트앞) 부근),4,4,0,3,1,0,129.4007191,35.96490638
경남 마산중부1,경상남도 창원시 마산합포구 오동동(서북산꽃집 부근),6,7,0,5,2,0,128.5815874,35.20817471
경남 마산중부2,경상남도 창원시 마산합포구 서성동(- 인근),6,6,1,4,1,0,128.5697299,35.20324689
경남 마산중부3,경상남도 창원시 마산합포구 창포동1가((월영동사무소앞교차로) 부근),9,9,1,5,3,0,128.5585842,35.17949775
경남 마산중부4,경상남도 창원시 마산합포구 서성동(라틀레틱 부근),13,15,1,9,3,2,128.5765588,35.20424321
경남 진주1,경상남도 진주시 평거동(영어시험전문학원JOHNS.BONG 부근),7,7,0,5,1,1,128.0610482,35.17438454
경남 진주2,경상남도 진주시 강남동(두산타올 부근),7,8,1,2,5,0,128.0873389,35.18661322
경남 진주3,경상남도 진주시 상대동(동진주맨션 부근),8,10,0,8,1,1,128.1133072,35.17973979
경남 진주4,경상남도 진주시 상대동(전화국사거리 부근),8,8,3,5,0,0,128.1172025,35.18508511
경남 진주5,경상남도 진주시 장대동(폐가 부근),9,10,0,8,2,0,128.0899998,35.19157767
경남 진주6,경상남도 진주시 계동(진주의료원장례식장 부근),11,11,1,8,2,0,128.0808325,35.19683381
경남 진해1,경상남도 창원시 진해구 충무동(성심유치원 부근),4,4,0,3,1,0,128.6640134,35.15186837
경남 통영1,경상남도 통영시 항남동(우리은행통영지점 부근),4,4,0,4,0,0,128.4243308,34.84474892
경남 통영2,경상남도 통영시 북신동(북신사거리 부근),4,4,1,0,3,0,128.4293331,34.85287141
경남 통영3,경상남도 통영시 서호동(어시장 부근),4,4,1,2,1,0,128.4202771,34.84217367
경남 통영4,경상남도 통영시 동호동(평화회식당 부근),5,5,0,3,2,0,128.4307602,34.84554751
경남 통영5,경상남도 통영시 북신동(통영시외버스정류장 부근),6,6,0,5,1,0,128.4284724,34.85804487
경남 사천1,경상남도 사천시 동금동(농협화원 부근),4,4,0,3,1,0,128.0744838,34.92922481
경남 밀양1,경상남도 밀양시 삼문동(큰손숯불갈비 부근),5,5,0,3,2,0,128.7540462,35.48391278
경남 김해중부1,경상남도 김해시 어방동((피칭스크린골프입구교차로) 부근),5,5,0,3,2,0,128.9025763,35.23545543
경남 김해중부2,경상남도 김해시 어방동(유토피아사거리 부근),5,5,1,2,2,0,128.9036737,35.24365644
경남 김해중부3,경상남도 김해시 외동(세청건설화학(주) 부근),5,5,1,3,1,0,128.8574332,35.23285059
경남 김해중부4,경상남도 김해시 부원동(삼부주차장 부근),6,6,0,6,0,0,128.8824959,35.22749977
경남 김해중부5,경상남도 김해시 내동((연지현대아파트앞교차로) 부근),6,10,1,8,1,0,128.8698629,35.23946369
경남 김해중부6,경상남도 김해시 동상동((김해향교입구교차로) 부근),7,8,0,7,1,0,128.8816091,35.23864222
경남 거창1,경상남도 거창군 거창읍(북부주유소 부근),4,4,0,2,2,0,127.9132899,35.6903654
경남 거제1,경상남도 거제시 고현동((주)전자랜드21거제점 부근),7,8,2,5,1,0,128.6248333,34.89190512
경남 함안1,경상남도 함안군 가야읍(가야사거리 부근),4,4,1,2,1,0,128.4050231,35.27673462
경남 창원중부1,경상남도 창원시 성산구 대방동(대방사거리 부근),4,5,0,4,1,0,128.7063525,35.20882613
경남 마산동부1,경상남도 창원시 마산합포구 산호동((축산농협앞교차로) 부근),5,5,1,4,0,0,128.5814615,35.21939246
경남 마산동부2,경상남도 창원시 마산회원구 양덕동((한일주유소앞교차로) 부근),7,7,0,3,4,0,128.5862604,35.22826687
경남 마산동부3,경상남도 창원시 마산회원구 석전동((역전파출소앞교차로) 부근),12,17,3,9,4,1,128.5799973,35.23410252
경남 창원서부1,경상남도 창원시 의창구 팔용동((팔용주유소앞교차로) 부근),4,4,0,2,2,0,128.6139036,35.25447908
경남 창원서부2,경상남도 창원시 의창구 소계동((창원주유소앞교차로) 부근),4,4,1,3,0,0,128.606661,35.25457258
제주 제주동부1,제주특별자치도 제주시 일도이동(꽃나래플라워 부근),4,4,1,2,1,0,126.5477329,33.50225544
제주 제주동부2,제주특별자치도 제주시 도남동(서사라사거리 부근),6,6,0,3,3,0,126.521794,33.49978053
제주 제주동부3,제주특별자치도 제주시 용담일동(용당사거리 부근),6,6,0,3,3,0,126.5150023,33.50965407
제주 제주동부4,제주특별자치도 제주시 이도이동(영산홍주택 부근),6,6,0,5,1,0,126.5384445,33.49716905
제주 제주동부5,제주특별자치도 제주시 일도이동(인제사거리 부근),6,7,0,5,2,0,126.5401787,33.50780706
제주 제주동부6,제주특별자치도 제주시 일도이동(조일약국 부근),7,7,0,5,2,0,126.5265623,33.5132124
제주 제주동부7,제주특별자치도 제주시 일도이동(사라봉오거리 부근),7,7,0,5,2,0,126.5370613,33.51388521
제주 서귀포1,제주특별자치도 서귀포시 동홍동(동홍사거리 부근),4,4,0,2,2,0,126.567616,33.25454581
제주 서귀포2,제주특별자치도 서귀포시 서귀동((한남투자) 부근),4,4,0,4,0,0,126.5611001,33.25251249
제주 제주서부1,제주특별자치도 제주시 연동(서중입구 부근),4,4,0,1,3,0,126.4784829,33.49356408
제주 제주서부2,제주특별자치도 제주시 연동(예나음악학원 부근),4,4,0,3,1,0,126.489014,33.49160492
제주 제주서부3,제주특별자치도 제주시 노형동(그랜드호텔사거 부근),5,5,0,3,2,0,126.4899589,33.48522529
제주 제주서부4,제주특별자치도 제주시 노형동(떳다반점 부근),10,10,0,6,4,0,126.4809829,33.48681222
서울 서울중부1,서울특별시 중구 신당동(운동장평화시장 부근),9,11,0,6,5,0,127.0128698,37.56781301
서울 서울중부2,서울특별시 중구 신당동(신당중앙시장 부근),6,6,0,5,1,0,127.0186092,37.5655691
서울 서울중부3,서울특별시 중구 쌍림동(퇴계로5가_퇴계로_진출_1 부근),5,5,0,5,0,0,127.0028285,37.56347004
서울 서울남대문1,서울특별시 중구 중림동(중림삼거리_청파로_진입 부근),3,3,0,2,1,0,126.9683179,37.55994834
서울 서울남대문2,서울특별시 중구 남대문로4가(숭례문_남대문로_진입_1 부근),2,2,0,1,1,0,126.9776565,37.5610159
서울 서울종로1,서울특별시 종로구 낙원동(종로2가 부근),23,29,0,17,11,1,126.9875746,37.57024294
서울 서울종로2,서울특별시 종로구 서린동(종로구청입구 부근),13,13,1,8,4,0,126.9799619,37.56999705
서울 서울혜화1,서울특별시 종로구 숭인동(동묘앞역 부근),17,17,1,7,5,4,127.0160388,37.57311447
서울 서울혜화2,서울특별시 종로구 종로5가(종로5가 부근),13,13,2,8,1,2,127.0018278,37.57083828
서울 서울혜화3,서울특별시 종로구 종로6가(동대문로터리 부근),10,12,1,5,4,2,127.0093062,37.57153104
서울 서울혜화4,서울특별시 종로구 종로4가(종묘공원 부근),8,9,0,4,4,1,126.9943054,37.57055501
서울 서울서대문1,서울특별시 서대문구 현저동(성천교회 부근),8,8,3,4,0,1,126.9584423,37.57368888
서울 서울서대문2,서울특별시 서대문구 천연동(금화초교앞 부근),8,8,2,4,1,1,126.9628535,37.5693334
서울 서울서대문3,서울특별시 서대문구 신촌동(연세대 부근),7,7,0,2,4,1,126.9370187,37.56043127
서울 서울서대문4,서울특별시 서대문구 남가좌동(명지대체육관 부근),4,4,0,3,1,0,126.9238406,37.57942502
서울 서울서부1,서울특별시 은평구 응암동(서운빌딩 부근),4,4,0,1,3,0,126.9249886,37.60098169
서울 서울서부2,서울특별시 은평구 신사동(신사사거리 부근),4,4,0,1,3,0,126.9093246,37.5962444
서울 서울용산1,서울특별시 용산구 한강로2가(전자상가입구 부근),7,8,1,4,3,0,126.9692955,37.5310544
서울 서울용산2,서울특별시 용산구 한남동(순천향병원 부근),5,5,0,4,1,0,127.0049645,37.53334297
서울 서울성북1,서울특별시 성북구 보문동1가(보문역 부근),8,8,0,4,4,0,127.0198744,37.5855512
서울 서울강북1,서울특별시 강북구 미아동(삼양사거리 부근),10,11,0,7,3,1,127.0204368,37.62092933
서울 서울강북2,서울특별시 강북구 미아동(오치과의원 부근),8,8,1,3,4,0,127.0284196,37.6207589
서울 서울강북3,서울특별시 강북구 수유동(김홍석치과 부근),7,14,1,5,8,0,127.0290155,37.64111967
서울 서울강북4,서울특별시 강북구 수유동(광산사거리_4.19길_진입_1 부근),6,6,1,4,1,0,127.0226239,37.64303445
서울 서울강북5,서울특별시 강북구 수유동(4.19탑 부근),6,7,0,4,2,1,127.0106229,37.64574979
서울 서울강북6,서울특별시 강북구 번동(번동프라자약국 부근),5,6,0,4,2,0,127.0353078,37.63470186
서울 서울동대문1,서울특별시 동대문구 용두동(경동시장_고산자로_진입_1 부근),10,11,0,9,2,0,127.0383039,37.57617676
서울 서울동대문2,서울특별시 동대문구 휘경동(외국어대 부근),8,8,0,6,2,0,127.0591449,37.59491754
서울 서울동대문3,서울특별시 동대문구 용두동(시립동부병원앞교차로_무학로_진 부근),4,4,1,3,0,0,127.0307498,37.5740319
서울 서울동대문4,서울특별시 동대문구 청량리동(영휘원 부근),4,4,1,2,1,0,127.0446998,37.58681258
서울 서울광진1,서울특별시 광진구 화양동(건대입구역 부근),9,10,0,7,2,1,127.0706399,37.54022407
서울 서울광진2,서울특별시 광진구 구의동(구의사거리 부근),7,7,1,5,1,0,127.0851371,37.54455305
서울 서울마포1,서울특별시 마포구 공덕동(국민서관앞삼거리 부근),4,5,1,2,2,0,126.9499489,37.54447872
서울 서울영등포1,서울특별시 영등포구 영등포동3가(선한치과 부근),24,27,0,16,8,3,126.9086368,37.51919859
서울 서울영등포2,서울특별시 영등포구 영등포동(청과시장입구 부근),11,11,0,8,2,1,126.9048004,37.51573568
서울 서울영등포3,서울특별시 영등포구 문래동3가(영등포유통상가 부근),8,9,1,6,2,0,126.895388,37.52146095
서울 서울영등포4,서울특별시 영등포구 신길동(도림신용협동조합 부근),7,8,0,3,5,0,126.910123,37.50375942
서울 서울영등포5,서울특별시 영등포구 신길동(대진목재 부근),5,8,0,1,5,2,126.9024405,37.50507464
서울 서울금천1,서울특별시 금천구 시흥동(시흥사거리 부근),9,9,1,4,4,0,126.899989,37.45513691
서울 서울금천2,서울특별시 금천구 시흥동(백산주유소 부근),6,6,0,4,2,0,126.9020754,37.44951491
서울 서울성동1,서울특별시 성동구 성수동2가(화양사거리 부근),12,12,0,8,3,1,127.0671774,37.54763407
서울 서울성동2,서울특별시 성동구 성수동1가(성수메디칼 부근),3,3,2,1,0,0,127.0531326,37.53936142
서울 서울동작1,서울특별시 동작구 노량진동(노량진삼거리_노량진로_진입 부근),7,9,0,7,2,0,126.9416808,37.51355273
서울 서울중랑1,서울특별시 중랑구 중화동(중화역 부근),9,9,0,5,3,1,127.0787772,37.60149611
서울 서울중랑2,서울특별시 중랑구 신내동(원린원광사회복지관 부근),7,7,0,4,3,0,127.0953839,37.60458319
서울 서울중랑3,서울특별시 중랑구 면목동(중랑전화국 부근),4,4,0,1,3,0,127.0800988,37.59118888
서울 서울관악1,서울특별시 관악구 신림동(신림역 부근),27,31,0,19,11,1,126.929482,37.48411667
서울 서울관악2,서울특별시 관악구 봉천동(현대시장입구 부근),12,12,0,8,4,0,126.9457994,37.48287873
서울 서울관악3,서울특별시 관악구 신림동(난곡우체국앞 부근),10,10,0,4,5,1,126.9154496,37.47777457
서울 서울강남1,서울특별시 강남구 논현동(청하빌딩 부근),6,6,2,3,0,1,127.0232011,37.50748658
서울 서울강남2,서울특별시 강남구 논현동(영일빌딩 부근),4,4,1,0,3,0,127.0190693,37.51756721
서울 서울강서1,서울특별시 강서구 화곡동(화곡역_화곡로_진입_1 부근),8,9,1,5,3,0,126.8410735,37.54167319
서울 서울강서2,서울특별시 강서구 화곡동(화곡사거리 부근),6,6,0,3,1,2,126.8473103,37.53072594
서울 서울강동1,서울특별시 강동구 길동(강동성심병원 부근),11,11,0,9,2,0,127.1352602,37.53489053
서울 서울송파1,서울특별시 송파구 방이동(방이역 부근),4,4,0,4,0,0,127.1255711,37.50874181
서울 서울송파2,서울특별시 송파구 석촌동(석촌역_일반국도3호선_진입_1 부근),4,4,0,2,1,1,127.1058618,37.50639725
서울 서울종암1,서울특별시 성북구 석관동(석관동제일은행 부근),7,8,0,4,4,0,127.0607179,37.6071803
서울 서울구로1,서울특별시 구로구 가리봉동(만민중앙교회 부근),19,22,1,15,6,0,126.8916521,37.48076445
서울 서울구로2,서울특별시 구로구 오류동(오류동역 부근),8,9,0,4,5,0,126.8408583,37.49183388
서울 서울구로3,서울특별시 구로구 개봉동(국민빌딩 부근),5,5,1,3,1,0,126.8564781,37.48629695
서울 서울구로4,서울특별시 구로구 온수동(온수역 부근),5,5,0,4,1,0,126.8229407,37.4920899
서울 서울구로5,서울특별시 구로구 고척동(의성빌딩 부근),5,5,0,2,3,0,126.8665808,37.50035399
서울 서울서초1,서울특별시 서초구 양재동(양재플라자 부근),8,8,1,6,0,1,127.0351338,37.48305943
서울 서울서초2,서울특별시 서초구 서초동(서초3동사거리 부근),7,8,0,7,1,0,127.0096009,37.48382735
서울 서울양천1,서울특별시 양천구 신정동(신정네거리역 부근),12,13,0,7,5,1,126.8524061,37.52092955
서울 서울양천2,서울특별시 양천구 신월동(강월초교입구사거리 부근),6,6,0,4,2,0,126.8390752,37.51748403
서울 서울노원1,서울특별시 노원구 상계동(상계7동사무소 부근),14,14,1,9,3,1,127.0668737,37.65614311
서울 서울노원2,서울특별시 노원구 공릉동(공릉동부아파트 부근),12,12,0,3,9,0,127.0780634,37.62785238
서울 서울도봉1,서울특별시 도봉구 도봉동(도봉시장 부근),8,8,1,6,1,0,127.0475433,37.67444109
서울 서울은평1,서울특별시 은평구 대조동(불광역 부근),16,19,0,12,5,2,126.9298699,37.61057041
서울 서울은평2,서울특별시 은평구 불광동(신한은행연신내지점 부근),15,18,1,7,9,1,126.9211917,37.61875554
서울 서울은평3,서울특별시 은평구 구산동(구산사거리 부근),10,10,1,5,4,0,126.9111382,37.61382449
서울 서울은평4,서울특별시 은평구 갈현동(경산빌딩 부근),6,7,1,4,1,1,126.9201165,37.62474825
서울 서울은평5,서울특별시 은평구 대조동(동명여고 부근),6,6,1,4,1,0,126.9256727,37.61514504
서울 서울방배1,서울특별시 서초구 방배동(국민은행사당동지점 부근),9,9,0,6,2,1,126.981694,37.47806015
서울 서울수서1,서울특별시 강남구 대치동(은마아파트입구 부근),10,10,0,7,3,0,127.0610598,37.49840925
서울 서울수서2,서울특별시 강남구 도곡동(부영빌딩 부근),5,5,0,5,0,0,127.0328135,37.48741572
서울 서울수서3,서울특별시 강남구 역삼동(역삼역 부근),4,5,0,4,1,0,127.0368726,37.50073741
서울 서울수서4,서울특별시 강남구 개포동(포이사거리 부근),4,4,0,3,1,0,127.0449345,37.47749505
부산 부산중부1,부산광역시 중구 대청동4가(대청사거리 부근),14,15,1,8,5,1,129.0278659,35.10289466
부산 부산중부2,부산광역시 중구 남포동1가(남포동교차로 부근),10,11,2,5,3,1,129.0332674,35.09775325
부산 부산중부3,부산광역시 중구 부평동1가(부평교차로 부근),8,8,1,6,0,1,129.0229058,35.10042429
부산 부산동부1,부산광역시 동구 범일동(범일2동 부근),12,13,1,9,3,0,129.0604123,35.1389698
부산 부산동부2,부산광역시 동구 초량동(세일병원 부근),6,6,0,4,2,0,129.0443218,35.12365575
부산 부산서부1,부산광역시 서구 충무동1가(자갈치교차로 부근),12,12,1,9,2,0,129.0259915,35.09634094
부산 부산서부2,부산광역시 서구 서대신동3가(구덕운동장삼거리 부근),6,8,0,6,2,0,129.0153351,35.11602741
부산 부산남부1,부산광역시 수영구 광안동(좋은 강안병원 부근),6,6,0,6,0,0,129.1104783,35.14800697
부산 부산남부2,부산광역시 남구 대연동(용소 삼거리 부근),5,5,0,5,0,0,129.1007422,35.1375631
부산 부산남부3,부산광역시 남구 문현동(문현고개 부근),2,2,0,2,0,0,129.0758425,35.13478427
부산 부산남부4,부산광역시 남구 용호동(이기대어귀삼거리 부근),2,2,0,1,1,0,129.1126723,35.12473354
부산 부산북부1,부산광역시 북구 화명동(지하철화명역 부근),6,7,2,3,2,0,129.0135681,35.23437675
부산 부산동래1,부산광역시 동래구 명장동(명장정수장 부근),7,9,0,3,5,1,129.1019687,35.20567982
부산 부산동래2,부산광역시 동래구 온천동(광혜병원 부근),5,5,0,4,1,0,129.0712353,35.20738019
부산 부산동래3,부산광역시 동래구 온천동(온천교사거리 부근),4,7,0,4,3,0,129.0825146,35.21869345
부산 부산영도1,부산광역시 영도구 남항동1가(대교사거리 부근),13,14,1,9,4,0,129.0396605,35.09211701
부산 부산영도2,부산광역시 영도구 청학동(강달이꽃개찜 부근),7,7,1,5,1,0,129.06536,35.09245419
부산 부산영도3,부산광역시 영도구 영선동1가(영선위로타리 부근),6,6,2,2,2,0,129.042486,35.08539609
부산 부산영도4,부산광역시 영도구 청학동(청정즉석두부 부근),5,5,1,3,1,0,129.0603184,35.09723763
부산 부산해운대1,부산광역시 해운대구 송정동(송정파크주유소 부근),6,7,2,5,0,0,129.2002979,35.18282273
부산 부산해운대2,부산광역시 해운대구 반여동(반여1 주민자치센터 부근),5,5,0,3,2,0,129.1192111,35.20118834
부산 부산해운대3,부산광역시 해운대구 반송동(동부산대역 부근),4,5,1,2,2,0,129.1508498,35.2309104
부산 부산해운대4,부산광역시 해운대구 석대동(세양물류 부근),2,2,0,2,0,0,129.1431246,35.22280499
부산 부산진1,부산광역시 부산진구 부전동(서면교차로 부근),13,14,4,9,1,0,129.058962,35.15771636
부산 부산진2,부산광역시 부산진구 부전동(광무교(북측) 부근),13,15,0,10,5,0,129.0592618,35.15221986
부산 부산진3,부산광역시 부산진구 부전동(이태리제화 부근),6,6,0,3,3,0,129.0560963,35.16176925
부산 부산금정1,부산광역시 금정구 부곡동(부곡교차로 부근),2,2,0,2,0,0,129.0922346,35.23138432
부산 부산금정2,부산광역시 금정구 구서동(금정교(북측) 부근),2,2,0,1,1,0,129.091786,35.24523672
부산 부산금정3,부산광역시 금정구 구서동(삼성맨션 부근),1,3,0,2,1,0,129.0903267,35.25259359
부산 부산금정4,부산광역시 금정구 장전동(부산대학교 부근),1,1,0,0,1,0,129.0798311,35.23239127
부산 부산사하1,부산광역시 사하구 하단동(곽요양병원 부근),6,6,2,4,0,0,128.9623403,35.10663368
부산 부산사하2,부산광역시 사하구 감천동(동양설비 부근),2,2,1,1,0,0,129.0064114,35.08662255
부산 부산사하3,부산광역시 사하구 신평동(하나부동산 부근),1,1,0,0,1,0,128.9613512,35.09745206
부산 부산연제1,부산광역시 연제구 연산동(연산교차로 부근),19,20,1,18,1,0,129.0817092,35.18641654
부산 부산연제2,부산광역시 연제구 연산동(한아름꽃집 부근),9,10,1,5,3,1,129.0993446,35.18780898
부산 부산연제3,부산광역시 연제구 연산동(시청앞 부근),6,6,1,3,1,1,129.0774988,35.1809008
부산 부산사상1,부산광역시 사상구 괘법동(서부터미널 부근),14,15,0,10,5,0,128.9847136,35.16321076
부산 부산사상2,부산광역시 사상구 모라동(언덕집 부근),10,10,3,3,4,0,128.9907487,35.18776114
부산 부산사상3,부산광역시 사상구 덕포동(덕포사거리 부근),6,6,2,3,1,0,128.9838339,35.17331477
부산 부산사상4,부산광역시 사상구 주례동(청도추어탕 부근),4,4,2,2,0,0,129.0084908,35.15104331
부산 부산기장1,부산광역시 기장군 기장읍(동양가든 부근),1,1,1,0,0,0,129.2088488,35.24928445
대구 대구남부1,대구광역시 남구 대명동(앞산네거리 부근),6,6,1,4,1,0,128.5801105,35.84047401
대구 대구동부1,대구광역시 동구 효목동(금성유치원 부근),11,11,0,9,2,0,128.6401331,35.87615375
대구 대구동부2,대구광역시 동구 신천동(MBC네거리 부근),7,7,1,4,2,0,128.6268624,35.86683577
대구 대구동부3,대구광역시 동구 신암동(파티마삼거리 부근),6,7,1,5,1,0,128.6243641,35.88312116
대구 대구수성1,대구광역시 수성구 수성동4가(신천시장네거리 부근),5,6,1,3,2,0,128.6179141,35.86236137
대구 대구달서1,대구광역시 달서구 송현동(성당네거리 부근),9,9,1,7,1,0,128.5555183,35.83737206
대구 대구북부1,대구광역시 북구 칠성동1가(칠성시장네거리 부근),10,11,1,5,4,1,128.6035658,35.87623847
대구 대구북부2,대구광역시 북구 산격동(경대북문 부근),5,6,0,4,2,0,128.6093324,35.89248661
대구 대구북부3,대구광역시 북구 복현동(복현네거리 부근),5,7,0,3,3,1,128.6218713,35.89225292
대구 대구북부4,대구광역시 북구 동천동(금빛타운 부근),4,4,1,1,2,0,128.5580006,35.93164473
대구 대구북부5,대구광역시 북구 읍내동(중앙반점 부근),4,4,1,1,1,1,128.5535141,35.95192411
대구 대구북부6,대구광역시 북구 노원동1가(하몽구이 부근),4,4,0,1,3,0,128.5643062,35.88682658
대구 대구서부1,대구광역시 서구 내당동(두류네거리 부근),11,12,1,7,3,1,128.557655,35.85886753
대구 대구서부2,대구광역시 서구 평리동(북비산네거리 부근),11,13,0,9,4,0,128.5701603,35.87998552
대구 대구중부1,대구광역시 중구 남일동(동아백화점입구 부근),7,8,0,5,3,0,128.5937215,35.86771621
대구 대구중부2,대구광역시 중구 태평로1가(대구역북편네거리 부근),7,7,0,5,2,0,128.59432,35.87664991
대구 대구중부3,대구광역시 중구 대신동(큰장네거리 부근),7,7,0,4,3,0,128.580303,35.87041957
대구 대구중부4,대구광역시 중구 태평로2가(신도스프링 부근),7,7,0,4,3,0,128.5853913,35.87671968
대구 대구중부5,대구광역시 중구 남산동(협진공업사 부근),6,6,0,5,1,0,128.5758729,35.86285049
대구 대구중부6,대구광역시 중구 동산동(계산오거리 부근),5,5,0,5,0,0,128.5872107,35.86625514
대구 대구중부7,대구광역시 중구 삼덕동3가(앰버서더호텔앞 부근),4,5,1,3,1,0,128.5982816,35.87060225
대구 대구중부8,대구광역시 중구 대봉동(삼덕네거리 부근),4,4,1,2,1,0,128.6029052,35.86337829
대구 대구성서1,대구광역시 달서구 이곡동(이곡역사거리 부근),7,7,1,3,3,0,128.515332,35.85083621
대구 대구성서2,대구광역시 달서구 감삼동(감삼사거리 부근),7,8,0,4,3,1,128.5465533,35.85360577
인천 인천중부1,인천광역시 중구 인현동(동인천역앞 부근),11,12,0,8,3,1,126.6314517,37.47515051
인천 인천중부2,인천광역시 중구 신흥동2가(신흥사거리 부근),10,11,1,8,1,1,126.6343454,37.46663312
인천 인천중부3,인천광역시 동구 송림동(박문로터리 부근),7,8,0,6,2,0,126.6488149,37.47013357
인천 인천남부1,인천광역시 남구 주안동(주안사거리 부근),15,15,3,5,6,1,126.6768073,37.45865346
인천 인천남부2,인천광역시 남구 주안동(현대자동차 서비스(주안 동부점) 부근),7,7,1,5,1,0,126.6732473,37.45193715
인천 인천남부3,인천광역시 남구 주안동(명동장 부근),5,5,2,1,2,0,126.6895032,37.45968461
인천 인천부평1,인천광역시 부평구 부평동(부평역사거리 부근),8,9,0,4,5,0,126.7227378,37.49065775
