시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도
광주광역시 서구1,광주광역시 서구 화정동(엽주초교 부근),3,3,0,1,2,0,126.8794275,35.14149648
광주광역시 광산구1,광주광역시 광산구 신가동(금구초교 부근),2,2,0,0,2,0,126.8147988,35.17609027
광주광역시 광산구2,광주광역시 광산구 월곡동(대반초교 부근),1,1,1,0,0,0,126.8107226,35.17501215
울산광역시 중구1,울산광역시 중구 남외동(남외초교 부근),2,2,0,0,2,0,129.3503748,35.56616683
울산광역시 북구1,울산광역시 북구 상안동(동천초교 부근),2,2,0,1,1,0,129.3394096,35.63087333
경기도 수원시 권선구1,경기도 수원시 권선구 고색동(호매실초교 부근),2,2,0,1,1,0,126.9569573,37.26782599
경기도 안양시 동안구1,경기도 안양시 동안구 평촌동(벌말초교 부근),2,2,0,2,0,0,126.9795613,37.39356222
경기도 부천시 오정구1,경기도 부천시 오정구 원종동(원종초교 부근),1,1,1,0,0,0,126.8071534,37.51855209
경기도 평택시1,경기도 평택시 이충동(반지초교 부근),2,2,0,2,0,0,127.0700284,37.05840608
경기도 안산시 단원구1,경기도 안산시 단원구 선부동(안산화정초교 부근),3,3,0,3,0,0,126.8154565,37.34488927
경기도 오산시1,경기도 오산시 가수동(오산초교 부근),2,2,0,0,2,0,127.0492087,37.14436197
경기도 화성시1,경기도 화성시 능동(푸른초교 부근),1,1,1,0,0,0,127.0559772,37.20151717
충청북도 청주시 서원구1,충청북도 청주시 서원구 산남동(산남초교 부근),2,2,0,1,1,0,127.464351,36.61087989
충청북도 청주시 흥덕구1,충청북도 청주시 흥덕구 복대동(증안초교 부근),2,2,0,2,0,0,127.4266073,36.63453193
충청남도 아산시1,충청남도 아산시 용화동(용화초교 부근),3,3,0,1,1,1,126.9966628,36.77355992
충청남도 논산시1,충청남도 논산시 반월동(논산반월초교 부근),2,2,0,0,2,0,127.0838152,36.20401207
전라북도 군산시1,전라북도 군산시 나운동(서해초교 부근),2,2,0,0,2,0,126.6985017,35.95927222
전라남도 나주시1,전라남도 나주시 금천면(금천초교 부근),2,2,0,1,1,0,126.7538113,35.03332403
전라남도 고흥군1,전라남도 고흥군 고흥읍(고흥초교 부근),4,4,0,2,2,0,127.2889579,34.60948456
경상북도 포항시 남구1,경상북도 포항시 남구 효자동(효자초교 부근),2,2,0,0,2,0,129.3369317,36.00579834
경상남도 창원시 의창구1,경상남도 창원시 의창구 도계동(명도초교 부근),2,2,0,1,0,1,128.6428095,35.25580543
경상남도 창원시 진해구1,경상남도 창원시 진해구 석동(동부초교 부근),2,2,0,1,1,0,128.7021882,35.15434479
경상남도 통영시1,경상남도 통영시 광도면(죽림초교 부근),3,3,0,1,2,0,128.4190773,34.87689012
경상남도 밀양시1,경상남도 밀양시 삼문동(밀양초교 부근),2,2,0,0,2,0,128.7548057,35.48809732
제주특별자치도 제주시1,제주특별자치도 제주시 연동(신광초교 부근),3,3,0,2,1,0,126.4850048,33.49183641
제주특별자치도 제주시2,제주특별자치도 제주시 이도일동(삼성초교 부근),2,2,0,0,2,0,126.5261156,33.50320577
서울특별시 중랑구1,서울특별시 중랑구 묵동(묵현초교 부근),3,3,0,0,3,0,127.075014,37.60834366
서울특별시 성북구1,서울특별시 성북구 장위동(장위초교 부근),3,3,0,0,3,0,127.0482841,37.61118575
서울특별시 도봉구1,서울특별시 도봉구 창동(창원초교 부근),3,3,0,2,1,0,127.0410227,37.65341616
서울특별시 금천구1,서울특별시 금천구 시흥동(문백초교 부근),1,1,1,0,0,0,126.9000582,37.44943793
부산광역시 부산진구1,부산광역시 부산진구 전포동(성전초교 부근),2,2,0,1,1,0,129.0664642,35.16325539
부산광역시 동래구1,부산광역시 동래구 안락동(느티나무유치원 부근),2,2,0,1,1,0,129.1027248,35.19160509
부산광역시 남구1,부산광역시 남구 대연동(용소초교 부근),2,2,0,1,1,0,129.0996073,35.14184484
부산광역시 금정구1,부산광역시 금정구 구서동(두실초교 부근),1,1,1,0,0,0,129.089952,35.25343388
부산광역시 강서구1,부산광역시 강서구 대저1동(대상초교 부근),1,1,1,0,0,0,128.9811019,35.21329831
부산광역시 사상구1,부산광역시 사상구 삼락동(삼덕초교 부근),1,1,1,0,0,0,128.9787772,35.1733315
대구광역시 북구1,대구광역시 북구 침산동(칠성초교 부근),2,2,0,2,0,0,128.5948566,35.88733846
대구광역시 북구2,대구광역시 북구 태전동(태전초교 부근),1,1,1,0,0,0,128.5445135,35.93058069
대구광역시 북구3,대구광역시 북구 매천동(매천초교 부근),1,1,1,0,0,0,128.5424218,35.91363975
대구광역시 수성구1,대구광역시 수성구 만촌동(동원초교 부근),3,3,0,1,2,0,128.6403383,35.86500525
인천광역시 남동구1,인천광역시 남동구 구월동(구월서초교 부근),2,2,0,1,1,0,126.6944668,37.4526194
인천광역시 남동구2,인천광역시 남동구 간석동(약산초교 부근),2,2,0,0,2,0,126.7108244,37.46759856
인천광역시 남동구3,인천광역시 남동구 구월동(성리초교 부근),2,2,0,0,2,0,126.7076867,37.44666623
광주광역시 서구1,광주광역시 서구 화정동(광주서초교 부근),2,2,0,0,2,0,126.8770075,35.15549785
대전광역시 서구1,대전광역시 서구 갈마동(갈마초교 부근),2,2,0,2,0,0,127.3690835,36.35555673
울산광역시 중구1,울산광역시 중구 옥교동(복산초교 부근),2,3,0,0,3,0,129.3235222,35.55859942
울산광역시 북구1,울산광역시 북구 천곡동(상안초교 부근),2,2,0,1,1,0,129.3347272,35.63349456
경기도 부천시 원미구1,경기도 부천시 원미구 역곡동(동곡초교 부근),2,2,1,1,0,0,126.8167102,37.49002274
경기도 광명시1,경기도 광명시 소하동(충현초교 부근),2,2,0,1,1,0,126.8852464,37.43425687
경기도 평택시1,경기도 평택시 서정동(서정리초교 부근),1,1,1,0,0,0,127.0572896,37.0586398
경기도 안산시 단원구1,경기도 안산시 단원구 와동(와동초교 부근),2,6,0,0,6,0,126.8299169,37.33771712
