시도시군구명,지점명,발생건수,사상자수,사망자수,중상자수,경상자수,부상신고자수,경도,위도
대전광역시 서구4,대전광역시 서구 갈마동(대명빌라 부근),3,3,0,0,3,0,127.365423,36.3518834
대전광역시 유성구1,대전광역시 유성구 노은동(노은중학교 부근),3,3,0,1,1,1,127.3234343,36.36878592
세종특별자치시 세종특별자치시1,세종특별자치시 세종특별자치시 아름동(해피리움4 부근),5,5,0,1,4,0,127.2496776,36.5119348
경기도 성남시 중원구1,경기도 성남시 중원구 금광동(우리치과의원 부근),4,6,0,3,3,0,127.160521,37.45064803
경기도 성남시 분당구1,경기도 성남시 분당구 서현동(서현초교 부근),3,3,0,3,0,0,127.1283904,37.38160918
경기도 의정부시1,경기도 의정부시 호원동(회룡초교 부근),3,3,0,0,1,2,127.045527,37.71455231
경기도 부천시1,경기도 부천시 중동(샛별어린이공원 부근),4,4,0,2,2,0,126.7766891,37.50697644
경기도 부천시2,경기도 부천시 범박동(범박지구대 부근),3,3,0,2,1,0,126.8093411,37.47024351
경기도 광명시1,경기도 광명시 광명동(광문초교사거리 부근),4,5,0,1,3,1,126.8520585,37.46858362
경기도 평택시1,경기도 평택시 지산동(지산초교 부근),3,3,0,3,0,0,127.0630456,37.07717284
경기도 평택시2,경기도 평택시 비전동(시대코아아파트 201동 부근),3,3,0,1,0,2,127.1173143,36.993142
경기도 동두천시1,경기도 동두천시 지행동(개림프라자 부근),4,4,0,0,4,0,127.052862,37.89195985
경기도 안산시 단원구1,경기도 안산시 단원구 와동(화정칠교 부근),3,5,0,3,2,0,126.8188743,37.34793873
경기도 남양주시1,경기도 남양주시 호평동(이마트 남양주점 부근),3,4,0,2,2,0,127.2428057,37.65587962
경기도 남양주시2,경기도 남양주시 퇴계원면(퇴계원역 부근),3,3,0,1,1,1,127.1444373,37.64872138
경기도 시흥시1,경기도 시흥시 정왕동(큰솔공원 부근),3,3,1,0,1,1,126.7541186,37.34390661
경기도 의왕시1,경기도 의왕시 삼동(우성5차아파트정문 부근),4,4,0,3,1,0,126.9526195,37.31763048
경기도 화성시1,경기도 화성시 향남읍(홈플러스 화성향남점 부근),3,4,0,1,3,0,126.9220277,37.13152244
경기도 화성시2,경기도 화성시 청계동(동탄중앙고 부근),3,3,0,0,3,0,127.1121773,37.20093026
경기도 화성시3,경기도 화성시 봉담읍(동화휴먼시아1단지아파트정문 부근),3,3,0,0,3,0,126.9581488,37.21720873
강원도 동해시1,강원도 동해시 천곡동(천곡지구대 부근),3,3,0,2,1,0,129.106604,37.52501371
강원도 동해시2,강원도 동해시 평릉동(동해코아루디오션아파트상가 부근),3,3,0,0,3,0,129.1131885,37.53273991
충청북도 청주시 서원구1,충청북도 청주시 서원구 산남동(청풍식물원 부근),3,4,0,2,2,0,127.4711735,36.60723967
충청북도 청주시 서원구2,충청북도 청주시 서원구 수곡동(장생한의원 부근),3,3,0,1,2,0,127.4723555,36.61648936
충청북도 청주시 청원구1,충청북도 청주시 청원구 사천동(박미숙수학학원 사천캠퍼스 부근),3,4,0,1,3,0,127.47408,36.66345843
충청남도 아산시1,충청남도 아산시 득산동(삼정백조아파트주차장입출구 부근),3,3,0,0,3,0,126.9687462,36.78795923
충청남도 홍성군1,충청남도 홍성군 홍북읍(엘가프라자 부근),3,3,0,0,3,0,126.6745891,36.64763834
전라북도 익산시1,전라북도 익산시 부송동(BYC마트 익산점 부근),3,3,0,2,1,0,126.9846526,35.95896031
전라남도 목포시1,전라남도 목포시 연산동(목포서해초교 부근),4,4,0,1,3,0,126.3811053,34.8108262
전라남도 여수시1,전라남도 여수시 웅천동(버거킹여수웅천점 부근),4,4,0,0,3,1,127.6711599,34.74674183
전라남도 광양시1,전라남도 광양시 중동(광양백운초교 부근),3,4,0,0,4,0,127.6908659,34.93784542
전라남도 고흥군1,전라남도 고흥군 고흥읍(고흥동초교 부근),4,4,0,1,3,0,127.2875375,34.60982786
경상북도 구미시1,경상북도 구미시 상모동(상모프라자 부근),4,4,0,3,1,0,128.3553251,36.08755321
경상북도 구미시2,경상북도 구미시 봉곡동(봉곡테마공원 부근),3,3,0,1,2,0,128.3148624,36.15100488
경상북도 영천시1,경상북도 영천시 망정동(영천망정주공3단지아파트후문 부근),3,3,0,3,0,0,128.9488454,35.97271963
경상남도 창원시 성산구1,경상남도 창원시 성산구 신촌동(양곡새마을금고 본점 부근),3,3,0,1,2,0,128.6289568,35.19961938
경상남도 창원시 진해구1,경상남도 창원시 진해구 청안동(청안공원 부근),3,3,0,1,1,1,128.8065133,35.10398968
경상남도 진주시1,경상남도 진주시 하대동(대성맨션 부근),3,3,0,3,0,0,128.1241722,35.18886705
경상남도 통영시1,경상남도 통영시 광도면(죽림주공아파트정문 부근),3,3,0,1,2,0,128.4151755,34.8787894
경상남도 거제시1,경상남도 거제시 고현동(양정고려2차아파트 204동 부근),4,4,0,3,1,0,128.632032,34.89559311
경상남도 거제시2,경상남도 거제시 수월동(수월초교 부근),3,4,0,1,3,0,128.6435263,34.89007119
경상남도 양산시1,경상남도 양산시 물금읍(제이스프라자 부근),3,4,0,1,2,1,129.0024884,35.31748553
경상남도 함양군1,경상남도 함양군 함양읍(동문사거리 부근),3,4,0,1,2,1,127.7274595,35.52025717
제주특별자치도 제주시1,제주특별자치도 제주시 연동(신제주초교 부근),3,3,0,1,2,0,126.4974683,33.48356813
제주특별자치도 제주시2,제주특별자치도 제주시 이도이동(남광경로당 부근),3,3,0,1,2,0,126.5385181,33.49236157
제주특별자치도 제주시3,제주특별자치도 제주시 조천읍(카페베네 함덕해수욕장점 부근),3,3,0,0,2,1,126.6698643,33.54248176
서울특별시 중랑구1,서울특별시 중랑구 신내동(중랑구청사거리 부근),3,3,0,1,2,0,127.0953008,37.60681649
서울특별시 중랑구2,서울특별시 중랑구 망우동(면일초교 부근),3,3,0,0,2,1,127.099048,37.59142603
서울특별시 성북구1,서울특별시 성북구 석관동(석관초교 부근),3,3,0,1,2,0,127.058256,37.61017954
서울특별시 성북구2,서울특별시 성북구 동선동5가(정덕초교 부근),3,3,0,0,3,0,127.0143972,37.59752099
서울특별시 강서구1,서울특별시 강서구 화곡동(우일유치원 부근),4,5,0,3,2,0,126.8551314,37.53545902
서울특별시 영등포구1,서울특별시 영등포구 영등포동8가(마리아성모병원 부근),3,3,0,1,2,0,126.9061455,37.52725756
서울특별시 동작구1,서울특별시 동작구 대방동(참새어린이공원 부근),3,3,0,2,0,1,126.9212853,37.4984346
서울특별시 관악구1,서울특별시 관악구 봉천동(영빌딩 부근),3,3,0,0,3,0,126.9661543,37.47393111
서울특별시 강남구1,서울특별시 강남구 청담동(청담e편한세상3차아파트 부근),3,4,0,0,4,0,127.045086,37.51863558
서울특별시 강동구1,서울특별시 강동구 길동(나래하우스빌라 부근),3,3,0,0,1,2,127.1459353,37.54276778
부산광역시 부산진구1,부산광역시 부산진구 당감동(동원초교 부근),3,5,0,2,2,1,129.0304559,35.1743275
부산광역시 부산진구2,부산광역시 부산진구 가야동(가야초교 부근),3,3,0,1,2,0,129.0370157,35.15404527
부산광역시 부산진구3,부산광역시 부산진구 부전동(부산광역시립부전도서관 부근),3,3,0,1,2,0,129.0623343,35.1562762
부산광역시 해운대구1,부산광역시 해운대구 재송동(더샵센텀파크2단지아파트 부근),3,4,0,1,3,0,129.122284,35.17938044
부산광역시 강서구1,부산광역시 강서구 지사동(녹산초교 부근),3,4,0,1,3,0,128.8360769,35.15097667
대구광역시 서구1,대구광역시 서구 내당동(감삼공원 부근),3,3,0,0,3,0,128.5510088,35.85895007
대구광역시 달서구1,대구광역시 달서구 상인동(대구월서초교 부근),3,3,0,3,0,0,128.5309694,35.82180764
대구광역시 달서구2,대구광역시 달서구 성당동(본리동우체국 부근),3,3,0,1,2,0,128.5447735,35.84122551
인천광역시 미추홀구1,인천광역시 미추홀구 도화동(도화초교 앞 사거리 부근),3,3,0,0,1,2,126.6687582,37.46447088
인천광역시 서구1,인천광역시 서구 석남동(인천석남서초교 부근),3,3,0,1,1,1,126.6700173,37.49990257
광주광역시 서구1,광주광역시 서구 풍암동(장원한자 부근),4,4,0,0,4,0,126.8652329,35.12117652
광주광역시 서구2,광주광역시 서구 화정동(화정2동주민센터 부근),3,6,0,2,4,0,126.8818312,35.14588321
광주광역시 남구1,광주광역시 남구 월산동(광주농성초교 부근),3,3,0,1,2,0,126.8914989,35.14787983
광주광역시 북구1,광주광역시 북구 용봉동(이화피아노음악학원 부근),3,3,0,1,2,0,126.894419,35.18736656
광주광역시 북구2,광주광역시 북구 매곡동(매곡프라자 부근),3,3,0,1,2,0,126.8923211,35.19231981
광주광역시 북구3,광주광역시 북구 두암동(광주문화초교 부근),3,3,0,1,2,0,126.9327176,35.17384134
광주광역시 광산구1,광주광역시 광산구 장덕동(새골풀어린이공원 부근),3,3,0,1,2,0,126.813055,35.20060647
울산광역시 남구1,울산광역시 남구 신정동(신정초교부근),4,4,0,2,2,0,129.3032324,35.53868349
울산광역시 남구2,울산광역시 남구 야음동(신정현대홈타운2단지아파트 부근),3,4,0,1,3,0,129.3231992,35.5305926
울산광역시 동구1,울산광역시 동구 전하동(동울산종합시장 부근),3,3,0,2,1,0,129.4252967,35.50919954
경기도 수원시 권선구1,경기도 수원시 권선구 권선동(권선초교 부근),4,4,0,1,3,0,127.0214526,37.26235515
경기도 수원시 권선구2,경기도 수원시 권선구 세류동(신곡초교 부근),3,3,0,0,3,0,127.0154213,37.25787595
경기도 성남시 수정구1,경기도 성남시 수정구 신흥동(숯골사거리 부근),4,4,0,3,1,0,127.1423718,37.44439083
경기도 성남시 수정구2,경기도 성남시 수정구 태평동(태평초교 부근),3,3,0,1,2,0,127.1325254,37.44542677
경기도 성남시 중원구1,경기도 성남시 중원구 은행동(상대원시장앞 부근),4,4,0,1,2,1,127.1581869,37.43617758
경기도 의정부시1,경기도 의정부시 금오동(금신교차로 부근),3,3,0,2,1,0,127.057918,37.74830051
경기도 의정부시2,경기도 의정부시 호원동(Dh빌딩 부근),3,3,0,1,2,0,127.0465304,37.71333995
경기도 의정부시3,경기도 의정부시 의정부동(가능역 부근),3,3,0,1,1,1,127.0438298,37.74854426
경기도 부천시1,경기도 부천시 원미동(원미사거리 부근),4,4,0,1,3,0,126.790912,37.49278532
경기도 광명시1,경기도 광명시 철산동(광북초교사거리 부근),3,3,0,1,1,1,126.8677103,37.48716423
경기도 안산시 상록구1,경기도 안산시 상록구 본오동(반월신협본오지점 부근),3,3,0,2,0,1,126.8661707,37.28736748
경기도 안산시 상록구2,경기도 안산시 상록구 수암동(수암마트약국 부근),3,3,0,0,3,0,126.8768149,37.36319393
경기도 고양시 덕양구1,경기도 고양시 덕양구 화정동(화정중앙공원 부근),3,3,0,0,1,2,126.8321283,37.63264815
경기도 남양주시1,경기도 남양주시 진접읍(폴리프라자2입구 부근),5,6,0,0,6,0,127.1981045,37.7147088
경기도 남양주시2,경기도 남양주시 와부읍(덕소초교 부근),3,7,0,2,4,1,127.2155346,37.58731149
경기도 남양주시3,경기도 남양주시 오남읍(상일빌딩 부근),3,3,0,1,2,0,127.2108502,37.68360766
경기도 남양주시4,경기도 남양주시 진접읍(주공2단지아파트 107동 부근),3,3,0,1,2,0,127.1825383,37.71725473
경기도 남양주시5,경기도 남양주시 화도읍(송라초교앞 부근),3,3,0,0,3,0,127.3014127,37.65518539
경기도 시흥시1,경기도 시흥시 장곡동(진말로9번길 부근),3,3,0,1,1,1,126.7844444,37.37824681
경기도 하남시1,경기도 하남시 망월동(헤럴드어학원 부근),3,3,0,1,1,1,127.1855596,37.56975862
경기도 용인시 기흥구1,경기도 용인시 기흥구 중동(용인동백우체국 부근),3,3,0,0,3,0,127.1551796,37.27737077
경기도 파주시1,경기도 파주시 야당동(한빛휴먼시아6단지아파트정문 부근),4,6,0,4,2,0,126.7510303,37.71066455
경기도 화성시1,경기도 화성시 향남읍(대통한의원 부근),3,3,1,0,2,0,126.9148896,37.12606065
경기도 화성시2,경기도 화성시 병점동(병점2동주민센터 부근),3,3,0,1,2,0,127.0424515,37.21072762
경기도 광주시1,경기도 광주시 오포읍(광명초교 부근),6,6,0,2,4,0,127.1608802,37.35924934
경기도 광주시2,경기도 광주시 경안동(감초당약국 부근),4,6,0,2,4,0,127.2581122,37.40989286
경기도 광주시3,경기도 광주시 오포읍(양벌초교 부근),3,3,0,1,2,0,127.2566521,37.37866097
경기도 광주시4,경기도 광주시 태전동(광남동 행정복지센터 부근),3,3,0,1,1,1,127.2293294,37.38896241
충청북도 청주시 상당구1,충청북도 청주시 상당구 용암동(용암공원 부근),3,3,0,1,2,0,127.5018019,36.61056574
충청북도 청주시 서원구1,충청북도 청주시 서원구 개신동(개신동우체국 부근),3,5,0,2,3,0,127.4462624,36.62074455
충청북도 청주시 흥덕구1,충청북도 청주시 흥덕구 가경동(해온빌딩 부근),3,3,0,1,2,0,127.4297348,36.62204773
충청북도 청주시 청원구1,충청북도 청주시 청원구 주성동(우보빌딩입구 부근),4,5,0,2,3,0,127.4974485,36.67114129
충청북도 청주시 청원구2,충청북도 청주시 청원구 율량동(청주여고 부근),3,3,0,1,2,0,127.4898165,36.66884208
충청북도 충주시1,충청북도 충주시 용산동(충주농협 용산지점 부근),3,3,0,0,3,0,127.9403523,36.96173483
충청남도 천안시 서북구1,충청남도 천안시 서북구 성정동(천안서초교 부근),4,4,0,2,2,0,127.1391914,36.82386189
전라북도 전주시 덕진구1,전라북도 전주시 덕진구 송천동1가(송천현대아이파크6단지 부근),3,4,0,0,4,0,127.1309967,35.86259072
전라남도 목포시1,전라남도 목포시 연산동(목포연산초교 부근),3,3,0,0,3,0,126.3803137,34.81171885
전라남도 여수시1,전라남도 여수시 신기동(시전삼거리 부근),3,3,0,2,1,0,127.674124,34.76139335
전라남도 순천시1,전라남도 순천시 해룡면(신대중흥S클래스메가타운아파트후문 부근),3,3,0,1,2,0,127.5456292,34.93566928
전라남도 고흥군1,전라남도 고흥군 고흥읍(고흥동초교 부근),4,4,0,0,4,0,127.2889362,34.60944845
전라남도 강진군1,전라남도 강진군 강진읍(강진중앙초교 부근),3,3,0,1,2,0,126.7669678,34.63723787
전라남도 진도군1,전라남도 진도군 진도읍(무진빌딩 부근),3,4,0,0,4,0,126.2660651,34.48328874
경상북도 포항시 남구1,경상북도 포항시 남구 대도동(상대초교 부근),3,3,0,2,1,0,129.3611547,36.02201139
경상북도 구미시1,경상북도 구미시 구평동(부영홈마트 부근),3,3,0,2,1,0,128.4355375,36.09176752
경상북도 구미시2,경상북도 구미시 인의동(우리홀푸드마트 부근),3,3,0,1,2,0,128.4242597,36.10625024
제주특별자치도 제주시1,제주특별자치도 제주시 이도이동(이도초교 부근),4,4,0,1,3,0,126.5339965,33.48862939
제주특별자치도 제주시2,제주특별자치도 제주시 연동(한라초교 부근),3,3,0,1,2,0,126.4873563,33.47819995
제주특별자치도 제주시3,제주특별자치도 제주시 화북일동(삼화초교 인근),3,3,0,1,2,0,126.5760841,33.51493462
제주특별자치도 제주시4,제주특별자치도 제주시 노형동(월랑초교 부근),3,3,0,0,3,0,126.4782163,33.49151906
